game,shots,hits,accuracy
754,61,17,27.86885245901639
755,65,17,26.153846153846157
756,59,17,28.8135593220339
757,81,17,20.98765432098765
758,59,17,28.8135593220339
759,42,17,40.476190476190474
760,51,17,33.33333333333333
761,52,17,32.69230769230769
762,93,17,18.27956989247312
763,84,17,20.238095238095237
764,83,17,20.481927710843372
765,49,17,34.69387755102041
766,95,17,17.894736842105264
767,49,17,34.69387755102041
768,66,17,25.757575757575758
769,61,17,27.86885245901639
770,57,17,29.82456140350877
771,87,17,19.54022988505747
772,65,17,26.153846153846157
773,36,17,47.22222222222222
774,69,17,24.637681159420293
775,71,17,23.943661971830984
776,41,17,41.46341463414634
777,67,17,25.37313432835821
778,72,17,23.61111111111111
779,36,17,47.22222222222222
780,33,17,51.515151515151516
781,72,17,23.61111111111111
782,47,17,36.17021276595745
783,65,17,26.153846153846157
784,75,17,22.666666666666664
785,57,17,29.82456140350877
786,38,17,44.73684210526316
787,89,17,19.101123595505616
788,53,17,32.075471698113205
789,57,17,29.82456140350877
790,51,17,33.33333333333333
791,48,17,35.41666666666667
792,40,17,42.5
793,74,17,22.972972972972975
794,51,17,33.33333333333333
795,59,17,28.8135593220339
796,82,17,20.73170731707317
797,61,17,27.86885245901639
798,73,17,23.28767123287671
799,57,17,29.82456140350877
800,60,17,28.333333333333332
801,59,17,28.8135593220339
802,58,17,29.310344827586203
803,57,17,29.82456140350877
804,45,17,37.77777777777778
805,47,17,36.17021276595745
806,59,17,28.8135593220339
807,39,17,43.58974358974359
808,72,17,23.61111111111111
809,69,17,24.637681159420293
810,63,17,26.984126984126984
811,56,17,30.357142857142854
812,52,17,32.69230769230769
813,94,17,18.085106382978726
814,44,17,38.63636363636363
815,85,17,20.0
816,50,17,34.0
817,47,17,36.17021276595745
818,44,17,38.63636363636363
819,74,17,22.972972972972975
820,41,17,41.46341463414634
821,53,17,32.075471698113205
822,61,17,27.86885245901639
823,63,17,26.984126984126984
824,80,17,21.25
825,66,17,25.757575757575758
826,60,17,28.333333333333332
827,55,17,30.909090909090907
828,65,17,26.153846153846157
829,42,17,40.476190476190474
830,42,17,40.476190476190474
831,87,17,19.54022988505747
832,47,17,36.17021276595745
833,55,17,30.909090909090907
834,90,17,18.88888888888889
835,46,17,36.95652173913043
836,37,17,45.94594594594595
837,87,17,19.54022988505747
838,78,17,21.794871794871796
839,85,17,20.0
840,80,17,21.25
841,47,17,36.17021276595745
842,64,17,26.5625
843,43,17,39.53488372093023
844,68,17,25.0
845,55,17,30.909090909090907
846,85,17,20.0
847,52,17,32.69230769230769
848,81,17,20.98765432098765
849,83,17,20.481927710843372
850,50,17,34.0
851,55,17,30.909090909090907
852,83,17,20.481927710843372
853,64,17,26.5625
854,82,17,20.73170731707317
855,81,17,20.98765432098765
856,60,17,28.333333333333332
857,58,17,29.310344827586203
858,77,17,22.07792207792208
859,79,17,21.518987341772153
860,68,17,25.0
861,56,17,30.357142857142854
862,58,17,29.310344827586203
863,72,17,23.61111111111111
864,60,17,28.333333333333332
865,86,17,19.767441860465116
866,65,17,26.153846153846157
867,62,17,27.419354838709676
868,56,17,30.357142857142854
869,61,17,27.86885245901639
870,81,17,20.98765432098765
871,40,17,42.5
872,58,17,29.310344827586203
873,74,17,22.972972972972975
874,64,17,26.5625
875,62,17,27.419354838709676
876,62,17,27.419354838709676
877,60,17,28.333333333333332
878,66,17,25.757575757575758
879,39,17,43.58974358974359
880,82,17,20.73170731707317
881,58,17,29.310344827586203
882,49,17,34.69387755102041
883,75,17,22.666666666666664
884,52,17,32.69230769230769
885,79,17,21.518987341772153
886,78,17,21.794871794871796
887,55,17,30.909090909090907
888,82,17,20.73170731707317
889,68,17,25.0
890,50,17,34.0
891,62,17,27.419354838709676
892,78,17,21.794871794871796
893,71,17,23.943661971830984
894,51,17,33.33333333333333
